Haul ID,Line,Time,Depth,Skate,Species,Depredation
d5aa8117-c2d8-465b-9d41-8797c7d19227,1,9:29:26 AM,531,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,2,9:47:27 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,3,9:47:28 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,4,9:47:41 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,5,9:47:43 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,6,9:47:49 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,7,9:47:51 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,8,9:47:53 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,9,9:47:58 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,10,9:47:59 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,11,9:48:09 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,12,9:48:16 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,13,9:48:19 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,14,9:48:28 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,15,9:48:30 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,16,9:48:32 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,17,9:48:37 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,18,9:48:39 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,19,9:48:42 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,20,9:48:44 AM,0,1,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,21,9:48:46 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,22,9:48:48 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,23,9:48:50 AM,0,1,2,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,24,9:48:53 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,25,9:49:19 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,26,9:49:20 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,27,9:49:23 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,28,9:49:31 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,29,9:49:32 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,30,9:49:33 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,31,9:49:34 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,32,9:49:37 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,33,9:49:39 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,34,9:49:41 AM,0,2,5,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,35,9:49:43 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,36,9:49:46 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,37,9:49:47 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,38,9:49:51 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,39,9:49:53 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,40,9:49:55 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,41,9:49:58 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,42,9:50:02 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,43,9:50:04 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,44,9:50:08 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,45,9:50:10 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,46,9:50:12 AM,0,2,5,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,47,9:50:14 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,48,9:50:16 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,49,9:50:20 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,50,9:50:26 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,51,9:50:27 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,52,9:50:28 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,53,9:50:30 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,54,9:50:32 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,55,9:50:34 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,56,9:50:36 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,57,9:50:38 AM,0,2,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,58,9:50:40 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,59,9:50:42 AM,0,2,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,60,9:50:44 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,61,9:50:54 AM,0,3,5,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,62,9:51:04 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,63,9:51:04 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,64,9:51:05 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,65,9:51:07 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,66,9:51:09 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,67,9:51:10 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,68,9:51:12 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,69,9:51:14 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,70,9:51:16 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,71,9:51:18 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,72,9:51:21 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,73,9:51:22 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,74,9:51:24 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,75,9:51:27 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,76,9:51:31 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,77,9:51:33 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,78,9:51:35 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,79,9:51:36 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,80,9:51:38 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,81,9:51:43 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,82,9:51:45 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,83,9:51:47 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,84,9:51:49 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,85,9:51:50 AM,0,3,5,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,86,9:51:52 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,87,9:51:54 AM,0,3,9,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,88,9:51:59 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,89,9:52:00 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,90,9:52:04 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,91,9:52:05 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,92,9:52:07 AM,0,3,1,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,93,9:52:11 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,94,9:52:13 AM,0,3,3,0
d5aa8117-c2d8-465b-9d41-8797c7d19227,95,9:52:15 AM,0,3,1,0
