Haul ID,Line,Time,Depth,Skate,Species,Depredation
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,1,9:29:17 AM,633,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,2,9:31:58 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,3,9:31:59 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,4,9:31:59 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,5,9:32:01 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,6,9:32:51 AM,0,1,1,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,7,9:32:54 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,8,9:32:57 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,9,9:32:59 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,10,9:33:01 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,11,9:33:06 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,12,9:33:10 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,13,9:33:11 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,14,9:33:13 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,15,9:33:26 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,16,9:33:37 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,17,9:33:43 AM,0,1,1,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,18,9:33:46 AM,0,1,1,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,19,9:33:48 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,20,9:33:50 AM,0,1,3,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,21,9:33:53 AM,0,1,2,0
b9bcb5be-2ddc-44c9-863f-42e5fb736d9b,22,9:33:57 AM,0,1,2,0
